universidad,universidad_nombre,ccaa,tipo_fuente,codigo,nombre,acronimo,responsable,unidad,area,lineas,n_lineas,calidad_lineas,palabras_clave,descripcion,servicios,equipamiento,oferta_tecnologica,url,web,tipo_registro,extras,fichero_origen
UPO,Universidad Pablo de Olavide,Andalucía,extraido,HUM-971,EDUINNOVAGOGÍA,,Eloy López Meneses. Facultad de Ciencias Sociales; Dpto. de Educación y Psicología Social; Área de Didáctica y Organización Escolar,,HUM,"Aprendizaje móvil y ubicuo: Dispositivos digitales y apps | Inteligencia Artificial en educación | Diseño, implementación y evaluación de materiales educativos digitales | Educación emocional, gamificación y vídeojuegos | Innovación y Educación para los medios | Formación permanente y envejecimiento activo | Formación universitaria e intervención social | Formación virtual y MOOc en escenarios formativos | Innovación en interculturalidad y educación inclusiva | Historia de la Ciencia y la Tecnología | Tecnologías para la enseñanza | Aprendizaje multilingüe",12,declaradas,,"El Grupo de Investigación Eduinnovagogía (HUM-971) pretende dar respuesta a las diferentes inquietudes investigadoras en materia de innovación educativa en la era digital. Así, asumimos la necesidad de construir propuestas prácticas para el desarrollo de aprendizajes relevantes empleando las Tecnologías de la Información y la Comunicación como herramientas clave, incluyendo áreas de investigación como Inteligencia Artificial y Educación, Realidad Aumentada, Gamificación y Conectivismo pedagógico, MOOc, Entornos ubicuos de aprendizaje, alfabetización digital y proyectos socio-educativos relacionados con la digiculturalidad y la inclusión educativa.","- Diseño y elaboración de contenidos y recursos didácticos con TIC. - Evaluación científico-tecnológica de proyectos educativos de Inteligencia Artificial, Realidad Aumentada, MOOc y Plataformas Virtuales de Aprendizaje. - Diseño de nuevos recursos didácticos para la integración tecnológica en la atención a la diversidad y el desarrollo de propuestas de educación inclusiva. - Elaboración de programas de alfabetización digital para familias y jóvenes. - Diseño de programas de formación de profesorado en la integración de competencias clave. - Realización de cursos formativos en Unidades Didácticas Integradas, así como en metodología por proyectos, aprendizaje servicio y Lesson Study. - Desarrollo de congresos y seminarios de investigación en innovación educativa. - Formación y seguimiento de proyectos nacionales e internacionales de investigación en innovación educativa. - Asesoramiento y evaluación en la elaboración de planes, programas y proyectos de educación no formal - Diseño de actividades de intercambio científico con instituciones educativas de países de la Unión Europea, y preparación de proyectos europeos de investigación. - Diseño de actividades de intercambio científico con instituciones educativas de países latinoamericanos, y preparación de proyectos de cooperación internacional.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/EDUINNOVAGOGIA-HUM-971/,,grupo,"{""referencia_pai"": ""HUM-971"", ""slug"": ""EDUINNOVAGOGIA-HUM-971""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,CTS-595,EJERCICIO SALUD Y ALTO RENDIMIENTO (ESAR),,Francisco José Berral de la Rosa. Facultad del Deporte; Dpto. Deporte e Informática; Área Educación física y deportiva,,CTS,"Composición Corporal. Software KINBIA | Valoración de la composición corporal mediante antropometría, BIA y DEXA | Valoración de la densidad mineral ósea por DEXA | Biomecánica del aparato locomotor | Fisiología del Ejercicio. Ergoespirometria | Fatiga y control de cargas de entrenamiento | Dinámicas no lineales en fisiología del esfuerzo | Valoración y tratamientos de lesiones deportivas | Psicología deportiva. Confinamiento y deporte de alto Rendimiento | Nutrición Deportiva | Actividad física y salud | Traumatología deportiva | Rendimiento deportivo | Técnicas: | DEXA | KINBIA | ULTRASONIDO | ECOGRAFIA MÚSCULO-ESQUELÉTICA | ANTROPOMETRICAS | ANALISIS PSICOLOGICOSS BIOLÓGICAS | BIOMECANICAS: | 1. FOTOGRAMETRÍA 2D Y 3D DE GESTOS DEPORTIVOS INCLUIDAS LA MARCHA Y LA CARRERA, PLATAFORMAS VIBRATORIAS, PLATAFORMAS DE FUERZA, CÉLULAS FOTOELÉCTRICAS | 2. ANÁLISIS DE LA HUELLA PLANTAR ESTÁTICA Y DINÁMICA | FISIOTERAPEUTICAS | REHABILITADORAS | TERMOGRAFIA | ERGOESPIROMETRÍA | VARIABILIDAD DE LA FRECUENCIA CARDIACA | ANÁLISIS NO LINEAL DE DIFERENTES VARIABLES BIOLÓGICAS",29,declaradas,,"Se trata de un grupo multidisciplinar donde el deporte y la salud son los temas principales de estudio. Los miembros del grupo llevan a cabo trabajos de investigación relacionados con el rendimiento deportivo en deportistas de élite, analizando diferentes aspectos fisiológicos relacionados con el control y seguimiento de las cargas de entrenamiento; estudio de parámetros dietético-nutricionales y bioquímicos en jugadores de fútbol profesional; estudios de composición corporal en poblaciones deportistas, no deportistas y escolares (se desarrolla una línea de investigación en la mejora de los sistemas de análisis de la composición corporal a través de softwares); mejora en la rehabilitación de lesiones y estudio de los aspectos psicológicos (en la actualidad se desarrolla una línea de investigación sobre deportistas de alto rendimiento y confinamiento).","ANTROPOMETRIA: | -Asesoramiento nutricional y de actividad física a través de la realización de pruebas: DEXA, bioimpedancia (BIA), antropometría, termografía, ecografía y pruebas bioquímicas, para el análisis de la composición corporal y mejora del rendimiento a deportistas, clubes y pérdida de peso. | BIOMECANICA: a. Medición de la fuerza explosiva y la potencia del tren inferior. Estudio de posibles factores de mejora. b. Análisis de parámetros de rendimiento durante la carrera. c. Análisis de variables que predisponen a la lesión durante la carrera. d. Análisis de la huella plantar. e. Análisis de variables de “éxito” en distintos gestos deportivos. | FISIOLOGIA: a. Pruebas de esfuerzo con análisis de ECG, ventilación y gases. b. Registros de Variabilidad de la Frecuencia Cardiaca (basales, durante el sueño o en situaciones reales de entrenamiento o competición). c. Valoración del estado de salud y aptitud deportiva. | REHABILTACION / FISIOTERAPIA: -Valoración del estado de las lesiones deportivas mediante ecografía músculo-esquelética. | PSICOLOGIA: -Asesoramiento psicológico a deportistas de alto rendimiento, entrenadores, federaciones y clubes, tanto en deportes individuales como de equipo.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/EJERCICIO-SALUD-Y-ALTO-RENDIMIENTO-ESAR-CTS-595/,,grupo,"{""referencia_pai"": ""CTS-595"", ""patentes"": ""- EQUIPO DE EVALUACION Y ENTRENAMINETO DE DEPORTISTAS. - KINBIA ®"", ""slug"": ""EJERCICIO-SALUD-Y-ALTO-RENDIMIENTO-ESAR-CTS-595""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,TEP-131,ELASTICIDAD Y RESISTENCIA DE MATERIALES,,Federico Paris Carballo (US),,TEP,Caracterización de materiales compuestos. Criterios de fallo en Materiales Compuestos. Tolerancia al daño ante impacto de baja energía | Tensiones térmicas y residuales en uniones soldadas. Análisis límite de uniones soldadas | Simulación numérica del Problema de Contacto | Técnicas fotoelásticas en Mecánica de la Fractura. Análisis elasto-plástico de medios continuos | Fundamentos del Método de los Elementos de Contorno,5,declaradas,,,,,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ELASTICIDAD-Y-RESISTENCIA-DE-MATERIALES-TEP-131/,,grupo,"{""referencia_pai"": ""TEP-131"", ""patentes"": ""Dispositivo y Método de medida de las características viscoso-elásticas del triceps sural por la vibración longitudinal del segmento tibial"", ""slug"": ""ELASTICIDAD-Y-RESISTENCIA-DE-MATERIALES-TEP-131""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,RNM-313,ESTRUCTURA Y FUNCIÓN EN ECOSISTEMAS MEDITERRÁNEOS,,"Juan Carlos Linares Calderón. Facultad de Ciencias Experimentales; Dpto. de Sistemas Físicos, Químicos y Naturales; Área de Ecología",,RNM,Producción de ecosistemas mediterráneos terrestres | Relaciones suelo-planta-atmósfera en situación de estrés | Sensibilidad de la vegetación leñosa andaluza a la contaminación atmosférica | Ecología y diversidad de ecosisemas forestales | Cooperación internacional en el sector forestal | Modelización forestal | Silvicultura | Dendrología | Patrones de decaimiento en ecosistemas forestales: umbrales de vulnerabilidad y resilencia frente al cambio climático | Ecofisiología y genómica de especies forestales: presiones selectivas del cambio climático,10,declaradas,,"Nuestro grupo de investigación está dedicado al estudio de la capacidad adaptativa de los ecosistemas frente al Cambio Climático. Nuestras investigaciones emplean principalmente observaciones realizadas en campo y laboratorio y análisis climáticos, abordando desde la escala de paisaje hasta la ecofisiología de los individuos. Mediante diferentes proyectos de investigación hemos desarrollado estudios ecológicos en amplias escalas espacio-temporales, abarcando en varios casos toda el área de distribución de algunas especies. Muchas de estas investigaciones han puesto de manifiesto la importancia del manejo de los ecosistemas, como factor modulador de su respuesta al calentamiento global. Algunas publicaciones relevantes realizadas por nuestro grupo se encuentran en revistas como: PNAS. Global Change Biology. Ecosystems. Journal of Biogeography. Journal of Ecology. Algunos proyectos relevantes desarrollados en nuestro grupo en los últimos años: - 3236/2024 Ecología Integrativa para la Conservación y Gestión Adaptativa frente al Cambio Global de los Bosques de Coníferas del Parque Nacional de la Sierra de las Nieves. Organismo Autónomo Parques Nacionales, Proyectos de investigación científica en la Red de Parques Nacionales. IP: José Antonio Carreira de la Fuente (Centro de Estudios Avanzados en Ciencias de la Tierra, Energía y Medio Ambiente). 96.935,00 € - RED2024-153822-T. Red ibérica de decaimiento forestal inducido por el clima. Ministerio de Ciencia e Innovación, Ayudas a «REDES DE INVESTIGACIÓN» en el marco del Programa Estatal de Transferencia y Colaboración, del Plan Estatal de Investigación Científica, Técnica y de Innovación. IP: Francisco Lloret Maya (CREAF-CSIC, Universidad de Barcelona). 43.000,00 € - PID2021-123675OB-C44. Puntos calientes de capacidad adaptativa al Cambio Climatico: Resiliencia del crecimiento y mecanismos geneticos y epigeneticos asociados. Ministerio de Ciencia e Innovación, Proyectos de Generación de Conocimiento. IP: Raúl Sánchez Salguero (Universidad Pablo de Olavide). 01/09/2022-01/09/2025. 229.900,00 €. - TED2021-129770B-C22 Explorando y proyectando la adaptación de los bosques al decaimiento: umbrales de vulnerabilidad, resiliencia del crecimiento y mecanismos genéticos asociados. Ministerio de Ciencia e Innovación, Proyectos Estratégicos Orientados a la Transición Ecológica y a la Transición Digital. IP: Raúl Sánchez Salguero (Universidad Pablo de Olavide). 276.000,00 € - P18-RT-1170 Conservación de pinsapares degradados en la Reserva de la Biosfera intercontinental del Mediterráneo: un enfoque eco-genómico para evaluar el potencial adaptativo al cambio global de especies forestales amenazadas. Junta de Andalucía (Consejería de Economía y Conocimiento), PAIDI 2018: Proyectos I+D+i. IPs: Anass Terrab Benjelloun / Francisco Javier Balao Robles (Universidad de Sevilla). 108.292,00 € - RTI2018-096884-B-C33 Legados ambientales y de manejo en la sensibilidad a la sequía de abetales y pinsapares: un enfoque dendrogen","Control biológico de especies vegetales no deseadas en cultivos agrícolas. | Elaboración de modelos predictivos para el uso de especies pioneras en proyectos de recuperación de suelos degradados. | Estudios sobre la capacidad de las especies vegetales para germinar y establecerse en ambientes áridos. | Gestión forestal sostenible de fincas, parques, reservas, bosques, montes, etc.Realización de estudios de evaluación del impacto de la contaminación atmosférica. | Técnicas innovadoras de medición de la disponibilidad de luz para plantaciones, proyectos de jardinería y arquitectura, paisajismo, etc. | Índice de inercia fenotípica para identificar plantas resistentes al estrés.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTRUCTURA-Y-FUNCION-EN-ECOSISTEMAS-MEDITERRANEOS-RNM-313/,,grupo,"{""referencia_pai"": ""RNM-313"", ""slug"": ""ESTRUCTURA-Y-FUNCION-EN-ECOSISTEMAS-MEDITERRANEOS-RNM-313""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,HUM-396,ESTRUCTURAS Y SISTEMAS TERRITORIALES (GIEST),,Belén Pedregal Mateos (Universidad de Sevilla),,HUM,"Estructuras y sistemas territoriales regionales y subregionales | El paisaje como factor ambiental y de ordenación | Desarrollo territorial y local | Agua y ordenación del territorio | Población y territorio | Clima y territorio | Territorios de la pobreza, la vulnerabilidad y la exclusión social",7,declaradas,,"El Grupo de Investigación Estructuras y Sistemas Territoriales (GIEST) surge en 1995 en el marco del Plan Andaluz de Investigación (código HUM 396). Está formado por 50 miembros, entre los que se encuentran investigadores seniors y juniors de distintas universidades andaluzas, profesionales libres o adscritos a la Administración Regional y alumnos que realizan el doctorado y comienzan a definir su futura dedicación. El objetivo básico del Grupo es el intercambio de ideas, planteamientos y reflexiones sobre distintos aspectos territoriales, que quedan recogidos en sus siguientes líneas de investigación: Desarrollo territorial como expresión del equilibrio ambiental, económico y social. Paisaje como realidad compleja y mezcla de objetos y percepciones. Poblaciones y su movilidad en el territorio: Migraciones y Marginalidades. Clima y su impronta territorial y social. Agua y el orden territorial: Hacia una nueva cultura del agua. Los distintos resultados de las investigaciones de GIEST van quedando recogidos en diferentes informes, trabajos académicos y publicaciones, de las que se ofrecen reseñas o archivos completos en su página web. Muchos de tales resultados suelen confluir, además, en los sucesivos Informes de Desarrollo Territorial de Andalucía, de los que su primera versión fue galardonada con el Premio Andalucía 1999 de Trabajos de Investigación, concedido por la Consejería autonómica de Economía y Hacienda, y la segunda y tercera versión ?Observatorio del Desarrollo Territorial de Andalucía (ODTA)- son considerados Proyectos Investigadores de Excelencia por el Plan Andaluz de Investigación, Desarrollo e Innovación de la Consejería de Innovación, Ciencia y Empresa de la Junta de Andalucía. GIEST ha sido considerado de manera ininterrumpida y desde el inicio de las evaluaciones del PAI (1997) como un GRUPO DE EXCELENCIA, obteniendo las máximas calificaciones tanto en los indicadores científicos, como en los de transferencia de conocimientos.","- Realización de estudios sobre creación y gestión de áreas metropolitanas. - Elaboración de informes y estudios sobre los efectos territoriales de planes hidrológicos. - Elaboración de estudios sobre las implicaciones geopolíticas, socioeconómicas y territoriales de los movimientos migratorios. - Investigación documental. - Realización de estudios sobre integración paisajística de centros históricos. - Realización de informes de desarrollo territorial.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTRUCTURAS-Y-SISTEMAS-TERRITORIALES-GIEST-HUM-396/,,grupo,"{""referencia_pai"": ""HUM-396"", ""slug"": ""ESTRUCTURAS-Y-SISTEMAS-TERRITORIALES-GIEST-HUM-396""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,HUM-852,ESTUDIOS CRÍTICOS SOBRE LA COMUNICACIÓN,,Antonio Bañón Hernández (Universidad de Almería),,HUM,"Estudio del discurso oral en español | Estudios conversacionales: la interrupción, pausas | Estudios sobre los marcadores del discurso a partir del corpus | Estudios del habla de la provincia de Almería desde el punto de vista histórico-dialéctico | Estudios sociolinguísticos sobre el habla de Almería",5,declaradas,,,"- Realización de estudios bibliográficos sobre el español hablado. - Elaboración de estudios sobre los distintos géneros discursivos de la oralidad: debates, tertulias, entrevistas... - Realización de trabajos sobre la relación entre discurso, sociedad y cognición. - Análisis de la relación entre oralidad y escritura.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTUDIOS-CRITICOS-SOBRE-LA-COMUNICACION-HUM-852/,,grupo,"{""referencia_pai"": ""HUM-852"", ""slug"": ""ESTUDIOS-CRITICOS-SOBRE-LA-COMUNICACION-HUM-852""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,FQM-358,ESTUDIOS ESTADÍSTICOS Y DEMOSCÓPICOS MULTIDISCIPLINARES,,"Nieves Aquino Linares. Facultad de Ciencias Empresariales; Dpto. de Economía, Métodos Cualitativos e Historia Económica; Área Estadística e Investigación Operativa",,FQM,"Análisis de datos | Ciencias Sociales y Jurídicas | Datos funcionales | Estadística computacional | Estadística de poblaciones | Estadística no paramétrica | Estudios y análisis estadísticos referidos a investigación en los campos experimental, económico y de poblaciones mediante técnicas estadísticas multidisciplinares teóricas y computacionales | Estadística computacional y aplicada",8,declaradas,,,,,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTUDIOS-ESTADISTICOS-Y-DEMOSCOPICOS-MULTIDISCIPLINARES-FQM-358/,,grupo,"{""referencia_pai"": ""FQM-358"", ""slug"": ""ESTUDIOS-ESTADISTICOS-Y-DEMOSCOPICOS-MULTIDISCIPLINARES-FQM-358""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,SEJ-369,ESTUDIOS SOBRE DERECHOS Y GARANTÍAS DE LOS CIUDADANOS,,Ignacio Flores Prada. Facultad de Derecho; Dpto. de Derecho Público; Área de Derecho Administrativo,,SEJ,Derecho público económico | Administración tributaria y ciudadanos | Procedimientos administrativos | Sistema de recursos administrativos | Jurisdicción contencioso administrativa | Régimen Local | Resolución de conflictos en el ámbito público | Garantías Jurídicas de los particulares frente al Sector público,8,declaradas,,"Uno de los aspectos tradicionales del Derecho Público es el relativo al estudio y divulgación de los derechos y garantías de los ciudadanos dentro del nuestro Ordenamiento Jurídico, tanto en vía administrativa como procesal. La satisfacción de los intereses generales que la Constitución encomienda a la Administración Pública se corresponde asimismo con el conjunto de derechos y garantías que la propia Constitución reconoce a los ciudadanos. Este obligado equilibrio precisa ser analizado permanentemente a partir de las Disposiciones Jurídicas que tanto el Estado como las Comunidades Autónomas y Entidades Locales aprueban. En definitiva, los estudios e Informes que realiza este Grupo de Investigación sobre ""Derechos y garantías de los Ciudadanos"" se orientan siempre al control de la legalidad de las actuaciones y conductas de las Administraciones Públicas en los ámbitos del Derecho Público Administrativo y Financiero. Finalmente este Grupo de Investigación desarrolla actividades de formación relativos a distintos sectores del Derecho Público Administrativo, Financiero y Procesal.","- Elaboración de informes y dictámenes sobre: Derecho público económico ; Garantías de los administrados; Administración tributaria y ciudadanos ; Sistemas de Recursos administrativos y Jurisdicción Contencioso- administrativa. - Desarrollo y aplicación de técnicas alternativas a la resolución de conflictos en el ámbito público. - Elaboración de Informes y Dictámenes sobre régimen y hacienda local; con especial atención a los derechos y garantías de los ciudadanos. - Realización de actividades de formación, presencial y on-line, en las distintas líneas de investigación del Grupo.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTUDIOS-SOBRE-DERECHOS-Y-GARANTIAS-DE-LOS-CIUDADANOS-SEJ-369/,,grupo,"{""referencia_pai"": ""SEJ-369"", ""slug"": ""ESTUDIOS-SOBRE-DERECHOS-Y-GARANTIAS-DE-LOS-CIUDADANOS-SEJ-369""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,HUM-680,"ESTUDIOS SOBRE EUROPA, EL MUNDO MEDITERRÁNEO Y SU DIFUSIÓN ATLÁNTICA",,"Manuel Herrero Sánchez. Facultad de Humanidades. Departamento de Geografía, Historia y Filosofía. Área de Historia Moderna",,HUM,"Modelos políticos y estructuras imperiales: entre la soberanía plena y la pervivencia de estructuras policéntricas de soberanía fragmentada | Relaciones internacionales en el espacio atlántico, siglos XVI-XVIII | Formas y usos de la comunicación diplomática en la Edad Moderna | Corte y gobierno de los reinos de la Monarquía Hispánica | La política confesional de la Monarquía Hispánica | Redes y conectores mercantiles y financieros como articuladores de la Monarquía Hispánica. Comunidades mercantiles en los imperios ibéricos | Historia marítima, construcción naval y comercio colonial | Los Países Bajos en la articulación política de la Monarquía Hispánica durante los siglos XVI-XVII | Repúblicas y republicanismo en la Edad moderna con especial referencia a los casos de Génova y las Provincias Unidas | Comunicación y circulación de información. El papel de la comunicación postal en los imperios ultramarinos | Conexiones e intercambios en el mundo atlántico durante la Edad Moderna | Estrategias de poder en los planes reformistas de la Monarquía Borbónica | Mecanismos de integración de los diversos poderes locales en la cabecera de los comercios imperiales hispánicos | Construcción y desarrollo del espacio y la sociedad urbanas en el marco de la monarquía policéntrica",14,declaradas,,"Se trata de un grupo con una fuerte presencia internacional y con un elevado número de publicaciones, del que cabe señalar la elevada calidad de las revistas y editoriales en las que se publica (Routledge, Brill, Fondo de Cultura Económica, Garnier Classique). En línea con esta internacionalización del grupo, cabe destacar el estrecho contacto y colaboración de sus miembros con redes científicas europeas y americanas, a través de la organización conjunta de actividades o de la realización de estancias en prestigiosos centros como la Universidad de Harvard, la Universidad de Warwick, la Universidad de Leiden, l'École des Hautes Études en Sciences Sociales, l'École Normale Supérieure de Lyon, el Instituto Universitario Europeo de Florencia o el Leibniz-Institut für Europaische Geschichte de Maguncia. El buen número de doctores e investigadores jóvenes que integran el grupo puede ponerse en relación con una evidente capacidad del mismo para captar ayudas de Formación de Profesorado Universitario (FPU), Formación del Personal Investigador (FPI) o de otras convocatorias como los programas Marie Curie, Ramón y Cajal y Juan de la Cierva. Por otro lado, destaca la obtención de financiación por parte del grupo a través del Programa Nacional de I+D+I en varias convocatorias para proyectos, pero también en convocatorias externas que han posibilitado la participación de sus miembros en proyectos y grupos de investigación internacionales. El elevado grado de colaboración con estos grupos y redes se traduce en una fuerte transferencia de conocimiento a través de una prolífica producción científica y de la organización frecuente de actividades, normalmente en el marco de los proyectos de investigación I+D+I obtenidos en las distintas convocatorias competitivas. La mayor parte de los miembros del grupo se haya vinculada al proyecto I+D+i del Ministerio de Ciencias, Innovación y Universidades PGC 2018-095424-B-100 ""Res Pública Monárquica. La Monarquía Hispánica, una estructura policéntrica de repúblicas urbanas"", heredero del recientemente terminado proyecto del MINECO HAR 2013-45357-P ""El Modelo Policéntrico de Soberanía Compartida (siglos XVI-XVIII)"" (https://www.upo.es/investiga/HUM-680), así como de diversos proyectos anteriores liderados por el responsable del grupo como el proyecto del MINECO HAR 2010-19686 ""El papel de las repúblicas europeas en la conformación del Estado moderno. ¿Alternativa modernizadora o motor del sistema? Siglos XVI-XVIII"", el proyecto del Ministerio de Educación y Ciencia HUM 2006-10206 ""Una república mercantil en una Europa de príncipes. Naturaleza y transformaciones del agregado imperial hispano-genovés (1528-1700) o el proyecto PEOPLE de la Unión Europea UE PIEF-GA-2011-299469 ""Merchant Networks. Trade between Spain and Habsburg Monarchy (1725-1815). Merchant Networks in the Mediterranean and the Atlantic"". Toda esta trayectoria proyectual ha tenido como hilo conductor el análisis de las formas de gobierno policéntrico alejadas d","El trabajo de los miembros del grupo se ha visto caracterizado por un elevado esfuerzo de cara a la transferencia de conocimiento derivado de las distintas líneas de investigación señaladas. Entre estas actividades destacan la puesta en marcha de la exposición virtual ""La Reforma en Sevilla: Reflexiones sobre un fenómeno olvidado"" (https://www.upo.es/lareformaensevilla/), iniciativa desarrollada por Natalia Maillard Álvarez y Jonatán Orozco Cruz, que ofrece a la comunidad universitaria y al resto de la sociedad un espacio desde el que poder conocer y comprender unos acontecimientos que marcaron profundamente la historia de la Sevilla del siglo XVI pero también de la Europa de su tiempo. | Vinculada también a la labor de este grupo ha estado la Revista de Historia Éufrates http://revistadehistoriaeufrates.blogspot.com.es/, dirigida por Jonatán Orozco Cruz. Se trata de un proyecto premiado como Start-Up: Idea de Negocio en el marco del IX Concurso de Ideas y Proyectos Emprendedores Innovadores de la UPO que no solamente pone al alcance de la sociedad el conocimiento de la labor de investigación histórica, sino que también demuestra la alta capacidad de transferencia de los miembros del grupo. | Destaca asimismo la organización de diversas actividades lideradas por Juan Manuel Castillo Rubio y Rocío Moreno Cabanillas en el marco de la celebración de la Fiesta de la Historia, la Noche Europea de los Investigadores/as, y la Semana de la Ciencia con actividades como el Café con Ciencia o el Taller de Mujeres que hacen Historia, organizados por la OTRI de la Universidad Pablo de la Olavide.",,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/ESTUDIOS-SOBRE-EUROPA-EL-MUNDO-MEDITERRANEO-Y-SU-DIFUSION-ATLANTICA-HUM-680/,,grupo,"{""referencia_pai"": ""HUM-680"", ""slug"": ""ESTUDIOS-SOBRE-EUROPA-EL-MUNDO-MEDITERRANEO-Y-SU-DIFUSION-ATLANTICA-HUM-680""}",UPO_groups.csv
UPO,Universidad Pablo de Olavide,Andalucía,extraido,BIO-204,EXPRESIÓN GÉNICA EN BACTERIAS DE INTERÉS MEDIOAMBIENTAL,,Fernando Govantes Romero. Facultad de Ciencias Experimentales; Dpto. de Biología Molecular e Ingeniería Bioquímica; Área de Microbiología,,BIO,Regulación de los genes de degradación de tetralina en Sphingomonas macrogolitabida estirpe TFA. Jefes de grupo: Eduardo Santero y Francisca Reyes-Ramírez | Caracterización genética y bioquímica de las rutas de degradación de compuestos aromáticos en Rhodococcus sp. estirpe TFB. Jefa de grupo: Belén Floriano | Regulación global del metabolismo del carbono y el nitrógeno en Pseudomonas putida KT2440. Jefa de grupo: Inés Canosa | Síntesis regulada por salicilato de proteínas de interés terapéutico in vivo con células atenuadas de Salmonella. Jefe de grupo: Eduardo Santero,4,declaradas,,"Las bacterias del suelo están adaptadas a la supervivencia en un ambiente enormemente exigente. Entre otras condiciones de estrés, estos organismos se ven obligados a afrontar periodos prolongados de fuerte competencia con otros organismos por cantidades limitadas de nutrientes. Bajo una presión selectiva tan fuerte, las poblaciones de bacterias del suelo han desarrollado la capacidad de crecer utilizando una amplia gama de sustratos poco habituales, entre los que se encuentran numerosos compuestos orgánicos contaminantes. La degradación biológica de este tipo de sustancias es un campo muy interesante dentro de la Biotecnología, debido al aumento de su presencia en el medio experimentado durante los últimos años debido a la actividad industrial, y al reto que suponen los nuevos residuos generados mediante síntesis química. Sin embargo, la biodegradación bacteriana suele estar limitada por la presencia de una fuerte regulación de los genes de degradación, que hace que las rutas estén inactivas en la mayor parte de las condiciones ambientales. Los principales temas de interés del Grupo en este campo son: la caracterización bioquímica y genética de rutas de degradación, la caracterización a nivel molecular de los mecanismos implicados en la regulación de la expresión de los genes de degradación, la dilucidación de las redes de regulación global que controlan el catabolismo del carbono y el nitrógeno en las bacterias del suelo, y el diseño racional de sistemas de expresión de alta eficacia basados en elementos reguladores presentes en rutas de biodegradación para su uso en aplicaciones industriales y terapéuticas.",- Búsqueda de nuevas enzimas que reduzcan la toxicidad del alperujo mediante técnica metagenómicas. - Desarrollo de bacterias genéticamente modificadas que se activen de forma controlada para atajar ciertas patologías. - Detección de microorganismos patógenos por vía molecular. - Diseño de bacterias con potencial descontaminante de compuestos orgánicos. - Formación a especialistas altamente cualificados en técnicas de laboratorio para el manejo de equipamiento y analíticas específicas. - Optimización y modificación a medida los procesos de producción heteróloga de proteínas y metabolitos. - Evaluación por vía microbiológica de la toxicidad de sustancias detectando a la vez los problemas que la generan. - Laboratorio de Proteómica y Bioquímica.,,,https://www.upo.es/otri/oferta-cientifico-tecnologica/grupos-de-investigacion/EXPRESION-GENICA-EN-BACTERIAS-DE-INTERES-MEDIOAMBIENTAL-BIO-204/,,grupo,"{""referencia_pai"": ""BIO-204"", ""patentes"": ""Procedimiento de regulación de la producción de proteínas heterólogas controlada por derivados del ácido salicílico en microorganismos asociados a organismos superiores Control de la expresión génica mediante el uso de un atenuador de la transcripción Sistemas de expresión heteróloga para análisis funcional de genotecas metagenómicas"", ""slug"": ""EXPRESION-GENICA-EN-BACTERIAS-DE-INTERES-MEDIOAMBIENTAL-BIO-204""}",UPO_groups.csv
